Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,62.200382232666016,62.73969268798828,62.02061462402344,62.73969268798828,29.892410278320312,430133
2000-01-03,61.840843200683594,62.320228576660156,60.52252960205078,61.30153274536133,29.207199096679688,1168369
2000-01-04,60.822147369384766,61.18168640136719,59.743526458740234,60.76222229003906,28.950223922729492,1340568
2000-01-05,61.00191879272461,61.24161148071289,59.50383377075195,60.462608337402344,28.80747413635254,1753283
2000-01-06,60.462608337402344,61.661075592041016,59.80345153808594,61.36145782470703,29.23573875427246,2070876
2000-01-07,62.320228576660156,63.21908187866211,61.72099685668945,63.159156799316406,30.092248916625977,1856749
2000-01-10,63.75838851928711,65.19654846191406,62.85953903198242,64.5973129272461,30.777462005615234,1995468
2000-01-11,65.19654846191406,65.31639862060547,62.320228576660156,63.159156799316406,30.092248916625977,1349329
2000-01-12,63.0992317199707,63.27900314331055,62.080535888671875,62.679771423339844,29.863845825195312,1323567
2000-01-13,62.919464111328125,63.75838851928711,61.78091812133789,63.21908187866211,30.120792388916016,1657640
2000-01-14,63.27900314331055,63.27900314331055,62.02061462402344,62.73969268798828,29.892410278320312,1130195
2000-01-18,62.61984634399414,62.61984634399414,61.18168640136719,61.421382904052734,29.26428985595703,1959901
2000-01-19,62.55992126464844,62.679771423339844,60.52252960205078,61.54122543334961,29.321386337280273,1409302
2000-01-20,61.60115051269531,63.27900314331055,61.421382904052734,61.60115051269531,29.34992790222168,1786972
2000-01-21,63.39884948730469,63.39884948730469,61.30153274536133,62.02061462402344,29.549793243408203,2180704
2000-01-24,61.60115051269531,61.72099685668945,58.724830627441406,60.462608337402344,28.80747413635254,1897738
2000-01-25,61.60115051269531,61.60115051269531,58.365291595458984,59.6836051940918,28.436317443847656,1823164
2000-01-26,60.582454681396484,62.85953903198242,60.582454681396484,62.26030731201172,29.663991928100586,2754980
2000-01-27,62.26030731201172,63.338924407958984,61.960689544677734,62.38015365600586,29.72109603881836,2215436
2000-01-28,61.840843200683594,62.26030731201172,59.623680114746094,60.52252960205078,28.836027145385742,1056872
2000-01-31,60.52252960205078,60.52252960205078,58.245445251464844,59.563758850097656,28.37921714782715,1843190
2000-02-01,59.38398742675781,60.04314422607422,57.94582748413086,59.02444839477539,28.122268676757812,1452169
2000-02-02,58.185523986816406,59.14429473876953,57.88590621948242,59.084373474121094,28.150821685791016,1918598
2000-02-03,58.30537033081055,59.86337661743164,58.30537033081055,59.86337661743164,28.52198028564453,1891689
2000-02-04,59.86337661743164,60.40268325805664,58.1255989074707,59.02444839477539,28.122268676757812,1741393
2000-02-07,58.485137939453125,58.96452331542969,57.58628845214844,58.84468078613281,28.03661346435547,1258484
2000-02-08,59.443912506103516,60.3427619934082,59.26414108276367,59.38398742675781,28.293560028076172,1691955
2000-02-09,59.324066162109375,59.324066162109375,57.70613479614258,58.485137939453125,27.86529541015625,1817636
2000-02-10,58.1255989074707,58.1255989074707,54.889739990234375,56.20805358886719,26.780385971069336,1827232
2000-02-11,55.968360900878906,56.028282165527344,52.432884216308594,55.54889678955078,26.466323852539062,2944493
2000-02-14,56.32789993286133,56.56759262084961,54.41035461425781,54.94966506958008,26.18083381652832,1364035
2000-02-15,53.69127655029297,56.148128509521484,53.69127655029297,55.608821868896484,26.494884490966797,1814611
2000-02-16,55.18935775756836,55.66874313354492,53.69127655029297,54.889739990234375,26.15226936340332,1522884
2000-02-17,54.889739990234375,55.3691291809082,52.552734375,52.73250198364258,25.12445831298828,1955625
2000-02-18,52.013423919677734,52.61265563964844,49.73633575439453,50.69511032104492,24.15374183654785,1961361
2000-02-22,50.81495666503906,53.93096923828125,50.81495666503906,53.03211975097656,25.2672176361084,1717091
2000-02-23,52.79242706298828,53.81112289428711,52.19319152832031,52.61265563964844,25.067352294921875,2130223
2000-02-24,52.73250198364258,53.21188735961914,50.3355712890625,51.054649353027344,24.325035095214844,2611359
2000-02-25,49.97603225708008,50.51533889770508,48.95733642578125,49.31687545776367,23.497081756591797,1886578
2000-02-28,49.19702911376953,50.45541763305664,48.657718658447266,49.766300201416016,23.71120262145996,2415275
2000-02-29,49.85618209838867,50.3355712890625,49.37679672241211,49.37679672241211,23.525630950927734,2275617
2000-03-01,49.31687545776367,49.37679672241211,46.50048065185547,46.86001968383789,22.32651710510254,3054843
2000-03-02,46.97986602783203,47.698944091796875,46.38063430786133,47.21955871582031,22.49781036376953,2346333
2000-03-03,47.459251403808594,50.45541763305664,47.33940505981445,49.676414489746094,23.668386459350586,1936434
2000-03-06,48.47794723510742,49.01725769042969,47.03978729248047,48.537872314453125,23.125925064086914,1858522
2000-03-07,40.508148193359375,44.64285659790039,40.268455505371094,43.50431442260742,20.727678298950195,7966538
2000-03-08,44.822628021240234,47.99856185913086,44.40316390991211,46.97986602783203,22.517595291137695,5733058
2000-03-09,46.97986602783203,48.118408203125,46.320709228515625,48.118408203125,23.063304901123047,2634931
2000-03-10,47.93864059448242,48.23825454711914,44.52301025390625,45.54170608520508,21.828285217285156,3196795
2000-03-13,44.46308517456055,46.02109146118164,44.223392486572266,45.72147750854492,21.914440155029297,2059612
2000-03-14,45.78139877319336,45.9012451171875,43.92377853393555,44.58293533325195,21.368743896484375,2406931
2000-03-15,44.223392486572266,49.61648941040039,44.103546142578125,48.777565002441406,23.379249572753906,3404873
2000-03-16,50.3355712890625,55.009586334228516,49.85618209838867,53.33173370361328,25.562074661254883,3481743
2000-03-17,52.61265563964844,54.590126037597656,50.755035400390625,51.77373123168945,24.81531524658203,2750600
2000-03-20,51.77373123168945,52.432884216308594,50.81495666503906,51.23442077636719,24.55681800842285,1925482
2000-03-21,51.35426712036133,52.67258071899414,50.155799865722656,50.81495666503906,24.35576820373535,1856018
2000-03-22,49.49664306640625,50.57526397705078,48.89741134643555,49.676414489746094,23.810068130493164,1526013
2000-03-23,49.61648941040039,51.59395980834961,49.31687545776367,51.23442077636719,24.55681800842285,2213037
2000-03-24,51.23442077636719,52.67258071899414,50.57526397705078,50.9348030090332,24.4132137298584,1929237
2000-03-27,50.9348030090332,51.77373123168945,49.676414489746094,49.85618209838867,23.896224975585938,1592452
2000-03-28,48.89741134643555,50.3355712890625,48.89741134643555,49.55656814575195,23.75261688232422,1900033
2000-03-29,49.55656814575195,51.11457443237305,49.49664306640625,50.9348030090332,24.4132137298584,2188005
2000-03-30,51.414188385009766,55.42905044555664,51.054649353027344,54.29050827026367,26.021615982055664,2639937
2000-03-31,54.53020095825195,55.848514556884766,52.91227340698242,53.751197814941406,25.763113021850586,2505808
2000-04-03,54.05081558227539,56.867210388183594,53.87104415893555,56.867210388183594,27.256629943847656,1593287
2000-04-04,56.867210388183594,58.84468078613281,53.93096923828125,56.62751770019531,27.141756057739258,2401508
2000-04-05,56.62751770019531,56.62751770019531,53.57143020629883,53.57143020629883,25.676963806152344,1710520
2000-04-06,54.41035461425781,54.7099723815918,53.21188735961914,53.81112289428711,25.791833877563477,1107040
2000-04-07,53.93096923828125,54.53020095825195,53.391658782958984,53.93096923828125,25.849279403686523,824074
2000-04-10,53.81112289428711,55.608821868896484,53.511505126953125,53.751197814941406,25.763113021850586,1603508
2000-04-11,54.11073684692383,56.26797866821289,53.81112289428711,55.18935775756836,26.452442169189453,1594747
2000-04-12,55.06951141357422,57.94582748413086,55.06951141357422,57.106903076171875,27.371503829956055,2456682
2000-04-13,57.106903076171875,58.00575256347656,55.129432678222656,58.00575256347656,27.802343368530273,2354885
2000-04-14,56.56759262084961,56.68743896484375,53.631351470947266,54.53020095825195,26.136491775512695,2007149
2000-04-17,53.57143020629883,56.32789993286133,51.77373123168945,56.32789993286133,26.998125076293945,2391912
2000-04-18,55.848514556884766,56.56759262084961,54.650047302246094,55.848514556884766,26.76837158203125,2529797
2000-04-19,55.848514556884766,55.968360900878906,55.18935775756836,55.608821868896484,26.653484344482422,1545205
2000-04-20,55.608821868896484,57.5263671875,55.24928283691406,57.16682434082031,27.400236129760742,1555426
2000-04-24,56.56759262084961,57.94582748413086,56.44774627685547,57.88590621948242,27.74490737915039,1787493
2000-04-25,57.94582748413086,59.204219818115234,56.44774627685547,58.485137939453125,28.0320987701416,3356687
2000-04-26,57.76605987548828,58.1255989074707,56.987056732177734,57.5263671875,27.57256507873535,2118020
2000-04-27,56.56759262084961,57.04698181152344,55.78858947753906,56.44774627685547,27.055587768554688,1749007
2000-04-28,55.848514556884766,56.20805358886719,53.99089050292969,55.54889678955078,26.624753952026367,1679021
2000-05-01,54.17066192626953,56.148128509521484,54.17066192626953,54.769893646240234,26.25138282775879,1480330
